Solution 1:
Total Switches: 1214
Boundary Edges (1789):
  ngx_write_chain_to_file:302 -> ngx_write_file:195, Weight: 0, Domains: 0 -> 1
12598: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_copy_filter_module.c + ngx_http_copy_filter + IfStmt:154:159: sz = 38, quan = 0
3704: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_copy_filter_module.c + ngx_http_copy_filter + ReturnStmt:164:164: sz = 3, quan = 0

-- Function: ngx_http_copy_filter_create_conf --
10695: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_copy_filter_module.c + ngx_http_copy_filter_create_conf + DeclStmt:347:347: sz = 1, quan = 0
7372: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_copy_filter_module.c + ngx_http_copy_filter_create_conf + BinaryOperator:349:349: sz = 6, quan = 0
8703: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_copy_filter_module.c + ngx_http_copy_filter_create_conf + IfStmt:350:352: sz = 5, quan = 0
5282: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_copy_filter_module.c + ngx_http_copy_filter_create_conf + BinaryOperator:354:354: sz = 4, quan = 0
5280: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_copy_filter_module.c + ngx_http_copy_filter_create_conf + ReturnStmt:356:356: sz = 4, quan = 0

-- Function: ngx_http_core_access_phase --
10185: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_access_phase + DeclStmt:1072:1072: sz = 1, quan = 0
6273: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_access_phase + DeclStmt:1073:1073: sz = 1, quan = 0

-- Function: ngx_http_core_create_loc_conf --
5667: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + DeclStmt:3343:3343: sz = 1, quan = 0
10232: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3345:3345: sz = 6, quan = 0
5168: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + IfStmt:3346:3348: sz = 5, quan = 0
5248: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3369:3369: sz = 3, quan = 0
6561: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3370:3370: sz = 3, quan = 0
9932: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3371:3371: sz = 3, quan = 0
14902: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3372:3372: sz = 3, quan = 0
5244: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3373:3373: sz = 3, quan = 0
5242: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3374:3374: sz = 3, quan = 0
6258: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3375:3375: sz = 3, quan = 0
5238: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3376:3376: sz = 3, quan = 0
5236: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3377:3377: sz = 3, quan = 0
13919: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3378:3378: sz = 3, quan = 0
9021: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3379:3379: sz = 3, quan = 0
12228: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3380:3380: sz = 3, quan = 0
13727: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3381:3381: sz = 3, quan = 0
5750: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3382:3382: sz = 3, quan = 0
5232: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3387:3387: sz = 3, quan = 0
7003: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3388:3388: sz = 3, quan = 0
10594: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3389:3389: sz = 3, quan = 0
6463: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3390:3390: sz = 3, quan = 0
8797: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3391:3391: sz = 3, quan = 0
9477: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3392:3392: sz = 3, quan = 0
11222: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3393:3393: sz = 3, quan = 0
8135: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3394:3394: sz = 3, quan = 0
6165: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3395:3395: sz = 3, quan = 0
5227: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3396:3396: sz = 3, quan = 0
5225: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3397:3397: sz = 3, quan = 0
5224: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3398:3398: sz = 3, quan = 0
10318: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3399:3399: sz = 3, quan = 0
13964: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3400:3400: sz = 3, quan = 0
5222: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3401:3401: sz = 3, quan = 0
11309: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3402:3402: sz = 3, quan = 0
9475: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3403:3403: sz = 3, quan = 0
9439: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3404:3404: sz = 3, quan = 0
13170: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3405:3405: sz = 3, quan = 0
5877: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3406:3406: sz = 3, quan = 0
6481: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3407:3407: sz = 3, quan = 0
8524: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3408:3408: sz = 3, quan = 0
10146: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3409:3409: sz = 3, quan = 0
11510: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3410:3410: sz = 3, quan = 0
10616: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3411:3411: sz = 3, quan = 0
7096: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3412:3412: sz = 3, quan = 0
5713: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3413:3413: sz = 3, quan = 0
7601: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3414:3414: sz = 3, quan = 0
14668: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3415:3415: sz = 3, quan = 0
5219: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3416:3416: sz = 3, quan = 0
9162: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3417:3417: sz = 3, quan = 0
9268: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3419:3419: sz = 3, quan = 0
5108: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3420:3420: sz = 3, quan = 0
5567: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3421:3421: sz = 3, quan = 0
5466: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3422:3422: sz = 3, quan = 0
6087: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + BinaryOperator:3423:3423: sz = 3, quan = 0
7361: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_loc_conf + ReturnStmt:3442:3442: sz = 4, quan = 0

-- Function: ngx_http_core_create_main_conf --
5215: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + DeclStmt:3178:3178: sz = 1, quan = 0
5214: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + BinaryOperator:3180:3180: sz = 6, quan = 0
5213: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + IfStmt:3181:3183: sz = 5, quan = 0
5460: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + IfStmt:3185:3190: sz = 10, quan = 0
8559: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + BinaryOperator:3192:3192: sz = 3, quan = 0
5212: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + BinaryOperator:3193:3193: sz = 3, quan = 0
8960: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + BinaryOperator:3195:3195: sz = 3, quan = 0
3945: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + BinaryOperator:3196:3196: sz = 3, quan = 0
7306: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_main_conf + ReturnStmt:3198:3198: sz = 4, quan = 0

-- Function: ngx_http_core_create_srv_conf --
10395: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + DeclStmt:3232:3232: sz = 1, quan = 0
5199: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3234:3234: sz = 6, quan = 0
5198: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + IfStmt:3235:3237: sz = 5, quan = 0
5287: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + IfStmt:3245:3250: sz = 10, quan = 0
9998: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3252:3252: sz = 3, quan = 0
13737: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3253:3253: sz = 3, quan = 0
5194: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3254:3254: sz = 3, quan = 0
5187: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3255:3255: sz = 3, quan = 0
7868: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3256:3256: sz = 3, quan = 0
7638: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3257:3257: sz = 3, quan = 0
5523: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3258:3258: sz = 3, quan = 0
5186: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3260:3260: sz = 10, quan = 0
6351: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + BinaryOperator:3261:3261: sz = 8, quan = 0
10274: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_create_srv_conf + ReturnStmt:3263:3263: sz = 4, quan = 0

-- Function: ngx_http_core_directio --
5183: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_directio + DeclStmt:4544:4544: sz = 4, quan = 0
5181: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_core_module.c + ngx_http_core_directio + DeclStmt:4546:4546: sz = 1, quan = 0
