Solution 1:
Total Switches: 907
Boundary Edges (571):
  ngx_writev_file:420 -> ngx_log_error_core:108, Weight: 0, Domains: 0 -> 1
962: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + IfStmt:813:813: sz = 17, quan = 0
233: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + NullStmt:813:813: sz = 17, quan = 0
232: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:815:815: sz = 3, quan = 0
430: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + IfStmt:817:819: sz = 15, quan = 0
1572: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:821:821: sz = 6, quan = 0
736: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + IfStmt:822:824: sz = 5, quan = 0
4963: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:826:826: sz = 6, quan = 0
228: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + IfStmt:829:834: sz = 17, quan = 0
5352: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:836:836: sz = 6, quan = 0
8008: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:839:839: sz = 17, quan = 0
1588: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:840:840: sz = 6, quan = 0
4895: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:842:842: sz = 3, quan = 0
227: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + BinaryOperator:843:843: sz = 2, quan = 0
804: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_refresh + ReturnStmt:845:845: sz = 4, quan = 0

-- Function: ngx_http_send_special --
1070: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + DeclStmt:3370:3370: sz = 1, quan = 0
224: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + DeclStmt:3371:3371: sz = 1, quan = 0
9434: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + BinaryOperator:3373:3373: sz = 6, quan = 0
8241: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + IfStmt:3374:3376: sz = 5, quan = 0
815: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + IfStmt:3378:3387: sz = 39, quan = 0
1304: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + IfStmt:3389:3391: sz = 11, quan = 0
3365: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + BinaryOperator:3393:3393: sz = 3, quan = 0
1377: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + BinaryOperator:3394:3394: sz = 2, quan = 0
220: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_request.c + ngx_http_send_special + ReturnStmt:3396:3396: sz = 4, quan = 0

-- Function: ngx_http_send_special_response --
855: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + DeclStmt:665:665: sz = 1, quan = 0
1492: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + DeclStmt:666:666: sz = 1, quan = 0
8586: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + DeclStmt:667:667: sz = 1, quan = 0
218: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + DeclStmt:668:668: sz = 1, quan = 0
217: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + DeclStmt:669:669: sz = 1, quan = 0
3206: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + DeclStmt:670:670: sz = 1, quan = 0
1952: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:672:683: sz = 18, quan = 0
808: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:685:685: sz = 1, quan = 0
3169: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:687:705: sz = 78, quan = 0
215: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:707:710: sz = 17, quan = 0
504: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:712:712: sz = 23, quan = 0
5409: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:712:712: sz = 23, quan = 0
214: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + NullStmt:712:712: sz = 23, quan = 0
4789: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + NullStmt:713:713: sz = 21, quan = 0
212: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:713:713: sz = 21, quan = 0
209: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:713:713: sz = 21, quan = 0
5039: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:714:714: sz = 17, quan = 0
5569: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + NullStmt:714:714: sz = 17, quan = 0
6234: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:716:716: sz = 3, quan = 0
2749: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:718:720: sz = 15, quan = 0
2017: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:722:724: sz = 10, quan = 0
6758: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:726:726: sz = 6, quan = 0
3450: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:727:729: sz = 5, quan = 0
205: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:731:731: sz = 6, quan = 0
2188: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:732:732: sz = 7, quan = 0
1751: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:733:733: sz = 12, quan = 0
5506: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:735:735: sz = 4, quan = 0
1626: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:736:736: sz = 4, quan = 0
4858: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:738:738: sz = 6, quan = 0
2877: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:739:741: sz = 5, quan = 0
2741: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:743:743: sz = 6, quan = 0
4054: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:745:745: sz = 4, quan = 0
1332: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:746:746: sz = 6, quan = 0
2559: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:748:748: sz = 4, quan = 0
5011: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:749:749: sz = 3, quan = 0
200: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:751:764: sz = 38, quan = 0
3409: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + IfStmt:766:768: sz = 13, quan = 0
7749: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + BinaryOperator:770:770: sz = 6, quan = 0
3918: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_special_response.c + ngx_http_send_special_response + ReturnStmt:772:772: sz = 5, quan = 0

-- Function: ngx_http_server_names --
863: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + DeclStmt:1425:1425: sz = 1, quan = 0
6188: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + DeclStmt:1426:1426: sz = 2, quan = 0
198: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + DeclStmt:1427:1427: sz = 1, quan = 0
197: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + DeclStmt:1428:1428: sz = 1, quan = 0
1875: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + DeclStmt:1429:1429: sz = 1, quan = 0
378: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + DeclStmt:1430:1430: sz = 1, quan = 0
195: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + CStyleCastExpr:1437:1437: sz = 2, quan = 0
5581: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1439:1439: sz = 6, quan = 0
2238: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + IfStmt:1440:1442: sz = 6, quan = 0
1079: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1444:1444: sz = 5, quan = 0
4797: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + IfStmt:1446:1448: sz = 4, quan = 0
193: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1450:1450: sz = 6, quan = 0
2661: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + ForStmt:1452:1485: sz = 106, quan = 0
192: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1487:1487: sz = 2, quan = 0
3248: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1488:1488: sz = 5, quan = 0
1170: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1489:1489: sz = 5, quan = 0
1614: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1490:1490: sz = 2, quan = 0
309: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + BinaryOperator:1491:1491: sz = 5, quan = 0
4548: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + IfStmt:1493:1500: sz = 23, quan = 0
187: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + IfStmt:1502:1518: sz = 36, quan = 0
5260: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + IfStmt:1520:1536: sz = 36, quan = 0
5856: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + CallExpr:1538:1538: sz = 3, quan = 0
184: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + ReturnStmt:1567:1567: sz = 2, quan = 0
2632: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + LabelStmt:1569:1571: sz = 4, quan = 0
3500: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http.c + ngx_http_server_names + ReturnStmt:1573:1573: sz = 2, quan = 0

-- Function: ngx_http_set_complex_value_slot --
6697: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_script.c + ngx_http_set_complex_value_slot + DeclStmt:214:214: sz = 3, quan = 0
181: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_script.c + ngx_http_set_complex_value_slot + DeclStmt:216:216: sz = 1, quan = 0
180: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_script.c + ngx_http_set_complex_value_slot + DeclStmt:217:217: sz = 1, quan = 0
247: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_script.c + ngx_http_set_complex_value_slot + DeclStmt:218:218: sz = 1, quan = 0
370: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_script.c + ngx_http_set_complex_value_slot + BinaryOperator:220:220: sz = 7, quan = 0
1118: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_script.c + ngx_http_set_complex_value_slot + IfStmt:222:224: sz = 6, quan = 0
4651: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/http/ngx_http_script.c + ngx_http_set_complex_value_slot + BinaryOperator:226:226: sz = 7, quan = 0
